,cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,pais,data_inicio_atividades,cnae_fiscal,cnae_fiscal_secundaria,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,correio_eletronico,situacao_especial,data_situacao_especial,cnpj,cnpj_basico,razao_social,natureza_juridica,qualificacao_responsavel,porte_empresa,ente_federativo_responsavel,capital_social
328,51486185,0001,27,1,ELENLUCY ALVES SANTOS - SCP 1191,02,20230126,00,,,20230126,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51486185000127,51486185,4ID MEDICOS ASSOCIADOS LTDA - SCP 1191,2127,05,05,,5000.0
329,51486242,0001,78,1,SARA DE ARAUJO CUNHA DOS SANTOS - SCP 1192,02,20230701,00,,,20230701,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51486242000178,51486242,4ID MEDICOS ASSOCIADOS LTDA - SCP 1192,2127,05,05,,5000.0
330,51486367,0001,06,1,MARIA MAGDA VERARDO SALLES - SCP 1198,02,20230501,00,,,20230501,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51486367000106,51486367,4ID MEDICOS ASSOCIADOS LTDA - SCP 1198,2127,05,05,,5000.0
331,51486401,0001,34,1,VITOR DE ANDRADE ALVES - SCP 0548,02,20210901,00,,,20210901,8630502,"8610102,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,NOBREGA,127,SALA  403,ICARAI,24220320,RJ,5865,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51486401000134,51486401,RM SCAN SERVICOS MEDICOS LTDA - SCP 0548,2127,05,05,,5000.0
332,51486451,0001,11,1,MARINA DE AZEVEDO ASSIS - SCP 1066,02,20230201,00,,,20230201,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51486451000111,51486451,4ID MEDICOS ASSOCIADOS LTDA - SCP 1066,2127,05,05,,5000.0
333,51485958,0001,50,1,CESAR FERMAU BENEVIDES - SCP 1189,02,20230119,00,,,20230119,8630502,"8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,7739002,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51485958000150,51485958,4ID MEDICOS ASSOCIADOS LTDA - SCP 1189,2127,05,05,,5000.0
334,51495714,0001,59,1,PATRICK CAUA DE SOUSA PEREIRA - SCP 1186,02,20221124,00,,,20221124,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTRATOS.SOCIETARIO@GMAIL.COM,,,51495714000159,51495714,4ID MEDICOS ASSOCIADOS LTDA  - SCP 1186,2127,05,05,,5000.0
335,51495772,0001,82,1,WESLEY DE CARVALHO DOS SANTOS - SCP 1199,02,20230125,00,,,20230125,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51495772000182,51495772,4ID MEDICOS ASSOCIADOS LTDA - SCP 1199,2127,05,05,,5000.0
336,51502358,0001,53,1,LEONIDAS FERNANDO TORRICO SANCHEZ - SCP 1207,02,20230626,00,,,20230626,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51502358000153,51502358,4ID MEDICOS ASSOCIADOS LTDA - SCP 1207,2127,05,05,,5000.0
337,51502617,0001,46,1,THIAGO OLIVEIRA DA SILVA SANTOS - SCP 1225,02,20221210,00,,,20221210,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51502617000146,51502617,4ID MEDICOS ASSOCIADOS LTDA - SCP 1225,2127,05,05,,5000.0
338,51502713,0001,94,1,DANIELLE BRITES COUTO - SCP 1201,02,20230203,00,,,20230203,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51502713000194,51502713,4ID MEDICOS ASSOCIADOS LTDA - 1201,2127,05,05,,5000.0
339,51502442,0001,77,1,DANIELE LOPES DA SILVA - SCP 1224,02,20230716,00,,,20230716,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51502442000177,51502442,4ID MEDICOS ASSOCIADOS LTDA - SCP 1224,2127,05,05,,5000.0
340,51502875,0001,22,1,DANIEL XAVIER REIFF DA SILVA - SCP 0781,02,20210924,00,,,20210924,8630502,"8610102,8640204,8640206,8640208,8640209,8640212,8640299,8660700",RUA,NOBREGA,127,SALA  403,ICARAI,24220320,RJ,5865,21,34008164,,,,,CONTROLERM@GMAIL.COM,,,51502875000122,51502875,RM SCAN SERVICOS MEDICOS LTDA - SCP 0781,2127,05,05,,5000.0
341,51518111,0001,25,1,BARBARA PANTOJA DO NASCIMENTO - SCP 1200,02,20230121,00,,,20230121,8630502,"7739002,8610101,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8660700",RUA,DAGMAR DA FONSECA,00192,,MADUREIRA,21351040,RJ,6001,21,34008164,,,,,CONTROLE4ID@GMAIL.COM,,,51518111000125,51518111,4ID MEDICOS ASSOCIADOS LTDA - SCP 1200,2127,05,05,,5000.0
342,51532966,0001,00,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1238 SCP,02,20230413,00,,,20230413,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51532966000100,51532966,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1238 SCP,2127,05,05,,179.28
343,51540605,0001,06,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1269 SCP,02,20230601,00,,,20230601,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51540605000106,51540605,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1269 SCP,2127,05,05,,179.28
344,51540634,0001,78,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1279 SCP,02,20230601,00,,,20230601,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,AYRES DA CUNHA,207,,MAURICIO DE NASSAU,55014415,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,51540634000178,51540634,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1279 SCP,2127,05,05,,179.28
345,53099109,0001,94,1,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1362 SCP,02,20230821,00,,,20230821,8610101,"8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8711503,8640207,8640206,8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8800600",RUA,GENERAL DIONISIO CERQUEIRA PORTO,207,,MAURICIO DE NASSAU,55014390,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,53099109000194,53099109,MEDICALMAIS SERVICOS EM SAUDE LTDA MAT 1362 SCP,2127,05,05,,179.28
346,53196854,0001,51,1,CLAYDER TOBIAS NAVEGA LOUZADA - SCP 1287,02,20231016,00,,,20231016,8630502,"4771701,7739002,8610101,8630504,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8650001,8650003,8650004,8650005,8650006,8660700,8730199",RUA,R CONCEICAO,37,SALA  104,CENTRO,28800000,RJ,5885,21,99915600,,,,,GERENCIA@4ID.MED.BR,,,53196854000151,53196854,4ID MEDICOS ASSOCIADOS LTDA - SCP 1287,2127,05,05,,5000.0
347,19775813,0001,81,1,STLA - STREAMLINE ASSOCIADOS,08,20150708,01,,,20140224,7020400,,AVENIDA,MAGALHAES DE CASTRO,4800,      CONJ 141/142 TORRE 2,CIDADE JARDIM,05676120,SP,7107,11,31990201,12,81524888,11,31990201,rogerio@stla.com.br,,,19775813000181,19775813,STLA STREAMLINE ASSOCIADOS REESTRUTURACAO E GESTAO EMPRESARIAL LTDA,2062,49,05,,5000.0
348,20476731,0001,15,1,CDMED - CENTRO DE DIAGNOSTICOS MEDICOS,02,20140618,00,,,20140618,8630502,"4771701,7739002,8610101,8630504,8640202,8640204,8640205,8640206,8640208,8640209,8640299,8650001,8650003,8650004,8650005,8650006,8660700,8730199",RUA,CONCEICAO,37,SALA  104,CENTRO,28800000,RJ,5885,21,99915600,,,,,GERENCIA@4ID.MED.BR,,,20476731000115,20476731,4ID MEDICOS ASSOCIADOS LTDA,2062,49,05,,2070000.0
349,27357718,0001,96,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00365 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357718000196,27357718,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00365 SCP,2127,05,05,,179.28
350,27357726,0001,32,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00364 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357726000132,27357726,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00364 SCP,2127,05,05,,179.28
351,27357736,0001,78,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00363 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357736000178,27357736,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00363 SCP,2127,05,05,,179.28
352,27357746,0001,03,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00362 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357746000103,27357746,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00362 SCP,2127,05,05,,179.28
353,27357756,0001,49,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00359 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357756000149,27357756,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00359 SCP,2127,05,05,,179.28
354,27357931,0001,06,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00358 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357931000106,27357931,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00358 SCP,2127,05,05,,179.28
355,27357959,0001,35,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00357 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27357959000135,27357959,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00357 SCP,2127,05,05,,179.28
356,27358010,0001,50,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00353 SCP,02,20150703,00,,,20150703,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358010000150,27358010,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00353 SCP,2127,05,05,,179.28
357,27358070,0001,72,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00352 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358070000172,27358070,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00352 SCP,2127,05,05,,179.28
358,27358081,0001,52,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00351 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358081000152,27358081,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00351 SCP,2127,05,05,,179.28
359,27358112,0001,75,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00350 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358112000175,27358112,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00350 SCP,2127,05,05,,179.28
360,27358360,0001,16,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00349 SCP,02,20150703,00,,,20150703,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358360000116,27358360,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00349 SCP,2127,05,05,,179.28
361,27358379,0001,62,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00348 SCP,02,20150703,00,,,20150703,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358379000162,27358379,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00348 SCP,2127,05,05,,179.28
362,27358569,0001,80,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00347 SCP,02,20150703,00,,,20150703,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358569000180,27358569,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00347 SCP,2127,05,05,,179.28
363,27358583,0001,83,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00346 SCP,02,20150730,00,,,20150730,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358583000183,27358583,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00346 SCP,2127,05,05,,179.28
364,27358599,0001,96,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00344 SCP,02,20150505,00,,,20150505,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358599000196,27358599,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00344 SCP,2127,05,05,,179.28
365,27358891,0001,09,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00342 SCP,02,20150601,00,,,20150601,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358891000109,27358891,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00342 SCP,2127,05,05,,179.28
366,27358715,0001,77,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00343 SCP,02,20150722,00,,,20150722,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358715000177,27358715,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00343 SCP,2127,05,05,,179.28
367,27358933,0001,01,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00335 SCP,02,20150703,00,,,20150703,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358933000101,27358933,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00335 SCP,2127,05,05,,179.28
368,27358921,0001,87,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00337 SCP,02,20150708,00,,,20150708,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27358921000187,27358921,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00337 SCP,2127,05,05,,179.28
369,27368093,0001,68,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00367 SCP,02,20150803,00,,,20150803,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368093000168,27368093,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00367 SCP,2127,05,05,,179.28
370,27368104,0001,00,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00376 SCP,02,20150903,00,,,20150903,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368104000100,27368104,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00376 SCP,2127,05,05,,179.28
371,27368114,0001,45,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00390 SCP,02,20151105,00,,,20151105,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368114000145,27368114,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00390 SCP,2127,05,05,,179.28
372,27368129,0001,03,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00395 SCP,02,20160205,00,,,20160205,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368129000103,27368129,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00395 SCP,2127,05,05,,179.28
373,27368218,0001,50,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00397 SCP,02,20160205,00,,,20160205,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368218000150,27368218,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00397 SCP,2127,05,05,,179.28
374,27368230,0001,64,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00400 SCP,02,20160510,00,,,20160510,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368230000164,27368230,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00400 SCP,2127,05,05,,179.28
375,27368246,0001,77,1,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00402 SCP,02,20160510,00,,,20160510,8610101,"8630502,8630501,8630503,8630504,8660700,8610102,8650001,8650004,8650006,8650099,8640201,8650003,8630507,8640299,8650005,8640202,8640205,8640207,8640209,8640208,8640203,8640206,8640204,8621602,8650002",RUA,CONEGO SEBASTIAO RODRIGUES,52,,CENTRO,55490000,PE,2315,81,37228928,81,98140700,81,37228928,MEDSENIOR@BOL.COM.BR,,,27368246000177,27368246,MEDSENIOR SERVICOS EM SAUDE LTDA MAT 00402 SCP,2127,05,05,,179.28
